Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
ACSF1,0.8720000000000001,0.013266499161421611,0.87002,0.012808163022073072
Adiac,0.759592,0.009151667389060836,0.7289819999999999,0.011802607169604502
AllGestureWiimoteX,0.6522880000000001,0.005157772387378106,0.645698,0.004465142326958899
AllGestureWiimoteY,0.649142,0.01592252165958645,0.6376459999999999,0.015206302114583924
AllGestureWiimoteZ,0.62657,0.00582612049308974,0.62451,0.005156440632839687
ArrowHead,0.9028560000000001,0.0072273856960867995,0.904308,0.0068917063199181745
BME,0.9413319999999998,0.009799047708833743,0.9418199999999999,0.009757563220394715
Beef,0.6933339999999999,0.04422327197302344,0.672024,0.05747852141452493
BeetleFly,0.95,0.0,0.94987,0.0
BirdChicken,0.89,0.03741657386773941,0.8896200000000001,0.03748494044279647
CBF,0.9917760000000001,0.0005437867228978383,0.991798,0.0005455052703686484
Car,0.88333,0.0,0.8770719999999999,0.002998175445166617
Chinatown,0.9854199999999999,1.1102230246251565e-16,0.9819799999999999,1.1102230246251565e-16
ChlorineConcentration,0.6488039999999999,0.006251798461242987,0.5776399999999999,0.010527780392846338
CinCECGTorso,0.8104359999999999,0.009835309044458122,0.809624,0.009500780178490615
Coffee,1.0,0.0,1.0,0.0
Computers,0.7840000000000001,0.01131370849898477,0.7834199999999999,0.01156217453595992
CricketX,0.743588,0.003969808055813271,0.738796,0.004959655633206789
CricketY,0.7369260000000001,0.012092120740382992,0.737228,0.012077738861227297
CricketZ,0.7533340000000001,0.00784556078301609,0.7376520000000001,0.006917734889398396
Crop,0.660452,0.0017087235001602813,0.644754,0.0022886555005067937
DiatomSizeReduction,0.9385600000000001,0.010618487651261827,0.9319140000000001,0.01332429900595148
DistalPhalanxOutlineAgeGroup,0.68633,0.021631317112002245,0.676986,0.021913789813722336
DistalPhalanxOutlineCorrect,0.760146,0.011549328292156193,0.741632,0.01258847631764863
DistalPhalanxTW,0.656116,0.02153150120172767,0.49111200000000005,0.0252741428341299
DodgerLoopDay,0.625,0.017677669529663688,0.60946,0.02043380336599134
DodgerLoopGame,0.892752,0.007101071468447592,0.8922139999999998,0.007126459429478314
DodgerLoopWeekend,0.98551,0.0,0.9815400000000001,1.1102230246251565e-16
ECG200,0.884,0.01019803902718558,0.8721399999999999,0.011447469589389588
ECG5000,0.939824,0.0006027470447874533,0.611374,0.007063915628035203
ECGFiveDays,0.997678,0.0012743688633986604,0.997678,0.0012743688633986604
EOGHorizontalSignal,0.5663,0.013306377418365985,0.5512699999999999,0.016025844127533502
EOGVerticalSignal,0.46574799999999994,0.015491538851902334,0.419794,0.017982607819779634
Earthquakes,0.775538,0.00838936803340992,0.561794,0.019691261615244485
ElectricDevices,0.736896,0.00956723910017931,0.669678,0.00859196461817668
EthanolLevel,0.5683999999999999,0.01286234815265079,0.52567,0.021257139976958314
FaceAll,0.768286,0.005790072883824525,0.821932,0.008033097534575317
FaceFour,0.965908,0.014372552174196461,0.96889,0.012618082263165048
FacesUCR,0.918342,0.003899227615823417,0.904488,0.00406241504526556
FiftyWords,0.793848,0.0077895966519454735,0.66687,0.010813093914324426
Fish,0.9485720000000001,0.00808223088014688,0.9455480000000002,0.008451933269968478
FordA,0.953032,0.002953278855780487,0.9529799999999999,0.0029527681927303544
FordB,0.8046900000000001,0.007046448750966688,0.80468,0.007042953925733145
FreezerRegularTrain,0.990808,0.0005635033274080914,0.990808,0.0005635033274080914
FreezerSmallTrain,0.877194,0.0013506383675877412,0.8770579999999999,0.0013361945966063387
Fungi,0.03763,0.0,0.00403,0.0
GestureMidAirD1,0.64154,0.01726863978430264,0.632128,0.017765291328880592
GestureMidAirD2,0.623076,0.010879545211083069,0.6148640000000001,0.01358814865976965
GestureMidAirD3,0.321538,0.019700383143482252,0.290468,0.023497183150326756
GesturePebbleZ1,0.8883700000000001,0.007711152961782049,0.8806499999999999,0.008557709974052644
GesturePebbleZ2,0.8367060000000001,0.012274325398978174,0.836222,0.0114914496909659
GunPoint,0.982668,0.0032676193168727917,0.982658,0.003267619316872737
GunPointAgeSpan,0.9797480000000001,0.0025315007406675055,0.9797420000000001,0.002536000000000005
GunPointMaleVersusFemale,0.996838,0.0020017232575957975,0.9968300000000001,0.0020048840365467563
GunPointOldVersusYoung,0.98349,0.00311085197333462,0.9834299999999999,0.003127184036797341
Ham,0.6780959999999999,0.017457867681936415,0.674216,0.01811333939393841
HandOutlines,0.926486,0.002024772579822209,0.9188940000000001,0.002270864152696033
Haptics,0.496104,0.012387791732185353,0.47218399999999994,0.01363720880532376
Herring,0.6406259999999999,0.019762654275172643,0.626952,0.017703352676823682
HouseTwenty,0.947898,0.008233959922175979,0.946152,0.008696450770285562
InlineSkate,0.381454,0.0060185067915555284,0.38367999999999997,0.0057289510383664475
InsectEPGRegularTrain,0.7493960000000001,0.009368281806179832,0.712662,0.013536305847608504
InsectEPGSmallTrain,0.730922,0.012180076190237877,0.6796599999999999,0.023667507684587318
InsectWingbeatSound,0.6315139999999999,0.00577162230226479,0.616874,0.00548202371392173
ItalyPowerDemand,0.96132,0.0017828404303245717,0.96132,0.0017828404303245717
LargeKitchenAppliances,0.7967980000000001,0.0112374612791324,0.79508,0.011670076263675392
Lightning2,0.740982,0.012269429326582383,0.73723,0.012267800128792462
Lightning7,0.73425,0.00671160189522593,0.727872,0.012763003408289135
Mallat,0.934924,0.017898668777314147,0.9339219999999999,0.019627675766631138
Meat,0.95,0.014910101273968615,0.94992,0.014905632492450619
MedicalImages,0.720788,0.005731702713853857,0.661658,0.01114105093786042
MelbournePedestrian,0.859288,0.0029497213427712166,0.85627,0.0031039909793683573
MiddlePhalanxOutlineAgeGroup,0.541558,0.031168916824297902,0.480284,0.02450527665626326
MiddlePhalanxOutlineCorrect,0.8254319999999999,0.011982269234164278,0.819396,0.012209595570697639
MiddlePhalanxTW,0.529868,0.01771247853915426,0.38645199999999996,0.012755945123745243
MixedShapesRegularTrain,0.946718,0.0028620090845418297,0.9453379999999999,0.003096600716915236
MixedShapesSmallTrain,0.90161,0.0059773840432081875,0.898452,0.006415915834859447
MoteStrain,0.93658,0.004699625516996036,0.9360240000000001,0.004777813725962964
NonInvasiveFetalECGThorax1,0.898728,0.005730093891028306,0.8912939999999999,0.005534963775852579
NonInvasiveFetalECGThorax2,0.923256,0.004939071167739941,0.9162980000000001,0.006362984834179626
OSULeaf,0.7256199999999999,0.0292905575228605,0.7162040000000001,0.029055179641502827
OliveOil,0.86667,0.0,0.79345,0.0
PLAID,0.8960899999999998,0.010021091756889543,0.8519359999999999,0.005745873649846485
PhalangesOutlinesCorrect,0.8081579999999999,0.008028375676312092,0.784722,0.008915804843086218
Phoneme,0.20284799999999997,0.005161826808408047,0.13092199999999998,0.004530463110985449
PickupGestureWiimoteZ,0.756,0.01959591794226544,0.7352019999999999,0.021266749069850783
PigAirwayPressure,0.183652,0.06344650641288298,0.181792,0.06470884990478505
PigArtPressure,0.6951919999999999,0.037314297742286374,0.6820539999999999,0.03899806282368393
PigCVP,0.610576,0.03999541403711181,0.60915,0.0416299877492175
Plane,1.0,0.0,1.0,0.0
PowerCons,0.96889,0.010302343422736414,0.968886,0.010304285710324637
ProximalPhalanxOutlineAgeGroup,0.8234159999999999,0.0142736843176525,0.7365619999999999,0.019397989998966383
ProximalPhalanxOutlineCorrect,0.87904,0.007954500612860623,0.846096,0.010028085759505648
ProximalPhalanxTW,0.80195,0.010045038576332068,0.544202,0.024817083954405256
RefrigerationDevices,0.525334,0.011311823195223667,0.518536,0.011365772477047039
Rock,0.8640000000000001,0.026532998322843223,0.8647959999999999,0.031417680118048213
ScreenType,0.429334,0.020997947137756108,0.42847799999999997,0.02018284756916129
SemgHandGenderCh2,0.869,0.005009546885697345,0.8592639999999999,0.004934772943104876
SemgHandMovementCh2,0.535556,0.01564962057048031,0.5357459999999999,0.015602624907367359
SemgHandSubjectCh2,0.84489,0.010555953770266328,0.844172,0.010996769343766406
ShakeGestureWiimoteZ,0.828,0.00979795897113272,0.7941759999999999,0.009116178146569976
ShapeletSim,0.7644439999999999,0.011441553391039187,0.763772,0.011691955182945241
ShapesAll,0.838664,0.00487711226034422,0.830184,0.0054955858650375085
SmallKitchenAppliances,0.8112,0.004589457484278504,0.810488,0.004351415401912368
SmoothSubspace,0.9306659999999999,0.01083352869567438,0.930912,0.01079572767348268
SonyAIBORobotSurface1,0.794676,0.011652159628154789,0.7941560000000001,0.011882217974772227
SonyAIBORobotSurface2,0.869046,0.004470022818733704,0.864168,0.004582276290229547
StarLightCurves,0.97926,0.0003302726146685521,0.969322,0.0003241851322932456
Strawberry,0.97081,0.00358798550721709,0.9684619999999999,0.003943482724699062
SwedishLeaf,0.9510399999999999,0.007054530459215575,0.9515040000000001,0.006984501700193083
Symbols,0.959394,0.00594811096063281,0.9592740000000001,0.00597196985926755
SyntheticControl,0.9773339999999999,0.00646453586887723,0.977282,0.006481278886145855
ToeSegmentation1,0.9245620000000001,0.011235296880812725,0.924196,0.011371386195183054
ToeSegmentation2,0.884616,0.012871417326774864,0.825446,0.015915266381685236
Trace,1.0,0.0,1.0,0.0
TwoLeadECG,0.989814,0.0011901529313495859,0.989814,0.0011901529313495859
TwoPatterns,0.9955499999999999,0.0012389511693363829,0.9955680000000001,0.0012409576946858759
UMD,0.972222,0.011620012736653973,0.972232,0.01157350664232755
UWaveGestureLibraryAll,0.9586819999999999,0.0013336326330740497,0.958338,0.0013271985533446153
UWaveGestureLibraryX,0.8046899999999999,0.004743779084232323,0.7848700000000001,0.00619870631664383
UWaveGestureLibraryY,0.7325519999999999,0.002004369227462869,0.7228399999999999,0.0019193019564414649
UWaveGestureLibraryZ,0.7622540000000001,0.003534705645453376,0.750978,0.0038392051260645187
Wafer,0.996008,0.0010182612631343684,0.9895999999999999,0.0026872513838493164
Wine,0.85185,0.020287643529991333,0.84884,0.021546385311694366
WordSynonyms,0.689966,0.0065298410394128365,0.557528,0.007359215719083104
Worms,0.6207779999999999,0.025184006353239356,0.61409,0.03125009503985548
WormsTwoClass,0.745454,0.013244115070475631,0.7392859999999999,0.013898439624648528
Yoga,0.8598000000000001,0.0059214119937731294,0.858296,0.006023389743325629
