Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
ACSF1,0.914,0.008000000000000007,0.9125779999999999,0.007961211968036003
Adiac,0.7907919999999999,0.006348112790428329,0.766698,0.006903915990218885
AllGestureWiimoteX,0.633714,0.014129794902970083,0.631614,0.012465563124063033
AllGestureWiimoteY,0.652856,0.013762297191966146,0.64604,0.01422065118058946
AllGestureWiimoteZ,0.616858,0.008251931652649569,0.61163,0.00792554351448531
ArrowHead,0.845712,0.019122462602918062,0.843742,0.01993373963911438
BME,0.902666,0.017690273711845166,0.904256,0.01751489834398132
Beef,0.7666660000000001,0.029815730479060883,0.764738,0.03571125447250488
BeetleFly,0.8299999999999998,0.024494897427831747,0.8258599999999999,0.02541841379787497
BirdChicken,0.9,0.06324555320336757,0.899394,0.06324748867741706
CBF,0.991776,0.0015056772562537994,0.9918040000000001,0.001502139807075233
Car,0.860002,0.00816659880243915,0.861684,0.009554225452646599
Chinatown,0.9778439999999999,0.001425603030299794,0.972688,0.001761821784403894
ChlorineConcentration,0.642396,0.012496346025938961,0.57656,0.022428149277191823
CinCECGTorso,0.758696,0.003547678677670803,0.7538600000000001,0.0034815398891869585
Coffee,0.9571439999999999,0.026727193343110304,0.957124,0.026721856672020372
Computers,0.6824,0.011482160075525825,0.682292,0.011573323463897472
CricketX,0.7579499999999999,0.0075383048492349836,0.754362,0.007843964303845366
CricketY,0.793848,0.01007365951380134,0.795396,0.009013446843466683
CricketZ,0.763588,0.007502219404949448,0.742504,0.008590908217412171
Crop,0.717358,0.001249054042065426,0.7082440000000001,0.000988060726878676
DiatomSizeReduction,0.873856,0.028977889916279278,0.850488,0.03320027614342987
DistalPhalanxOutlineAgeGroup,0.7194240000000001,0.018201279735227414,0.714936,0.02005666632319538
DistalPhalanxOutlineCorrect,0.7840579999999999,0.010894749928291154,0.767882,0.010371301557663824
DistalPhalanxTW,0.6978420000000001,0.00788355351348616,0.5,0.02216584128789161
DodgerLoopDay,0.585,0.01658312395177702,0.578546,0.014889981329739795
DodgerLoopGame,0.8797119999999999,0.00579650032347105,0.879522,0.005819197195490099
DodgerLoopWeekend,0.98551,0.0,0.9815400000000001,1.1102230246251565e-16
ECG200,0.874,0.00489897948556636,0.8609600000000001,0.005854280485251749
ECG5000,0.9406220000000001,0.0010640187968264285,0.605782,0.005700875020556048
ECGFiveDays,0.9909420000000001,0.001352780839604088,0.9909420000000001,0.001352780839604088
EOGHorizontalSignal,0.5872940000000001,0.016992427254515465,0.5745759999999999,0.01517937495419361
EOGVerticalSignal,0.524308,0.0063959093176811106,0.48377800000000004,0.009923187794252417
Earthquakes,0.766904,0.0035223662501222244,0.551666,0.02185184715304408
ElectricDevices,0.7453,0.008198192483712502,0.6628680000000001,0.00712333461238485
EthanolLevel,0.5236000000000001,0.0062481997407253295,0.4847659999999999,0.007091644661148774
FaceAll,0.78308,0.002443341973609064,0.844288,0.003790057519352438
FaceFour,0.8386359999999999,0.027275500068742995,0.8381700000000001,0.02759464223359309
FacesUCR,0.9184379999999999,0.004957561497349253,0.9031140000000001,0.0058370595337036
FiftyWords,0.818022,0.011326675416908526,0.697508,0.022235939737281194
Fish,0.939428,0.007753088158920935,0.93603,0.008241815334014715
FordA,0.9487880000000001,0.0019538822891873578,0.948742,0.001963358347322244
FordB,0.82,0.003612068659369577,0.8199759999999999,0.003609634884583206
FreezerRegularTrain,0.99825,0.0,0.99825,0.0
FreezerSmallTrain,0.9578239999999999,0.0068269220004333,0.957772,0.006849208421416308
Fungi,0.03763,0.0,0.00403,0.0
GestureMidAirD1,0.700002,0.01375964447215115,0.690814,0.014584400707605345
GestureMidAirD2,0.6076900000000001,0.025278004668090395,0.592028,0.03009512279423362
GestureMidAirD3,0.375386,0.016425467542812912,0.344994,0.01888805823794494
GesturePebbleZ1,0.9046519999999999,0.0028512060605996423,0.8995520000000001,0.00294907036199545
GesturePebbleZ2,0.886078,0.010589725964348654,0.886562,0.010778156428629176
GunPoint,0.9800000000000001,0.004218478398664623,0.979986,0.00422164233444757
GunPointAgeSpan,0.9848100000000001,0.002367935809940778,0.984796,0.0023690048543639776
GunPointMaleVersusFemale,1.0,0.0,1.0,0.0
GunPointOldVersusYoung,1.0,0.0,1.0,0.0
Ham,0.746666,0.012917095029456153,0.744058,0.013687130305509648
HandOutlines,0.940002,0.004952673621388765,0.9339219999999999,0.005478749492356824
Haptics,0.50065,0.005585699598080783,0.493356,0.008129065382933013
Herring,0.612498,0.0412202165933174,0.577726,0.03628317163644879
HouseTwenty,0.936134,0.004120041747361319,0.933184,0.0043061054329869754
InlineSkate,0.389818,0.0071453576537497425,0.39524000000000004,0.006865860470472717
InsectEPGRegularTrain,1.0,0.0,1.0,0.0
InsectEPGSmallTrain,1.0,0.0,1.0,0.0
InsectWingbeatSound,0.651114,0.008616313829010642,0.633278,0.009333244666245478
ItalyPowerDemand,0.9648200000000001,0.002164245827072334,0.9648200000000001,0.002164245827072334
LargeKitchenAppliances,0.813866,0.013845265761262935,0.812378,0.013519363002745387
Lightning2,0.7377020000000001,0.0311052171829743,0.7346959999999999,0.03184261835967638
Lightning7,0.71781,0.013971313467244229,0.7100700000000001,0.016045566365822085
Mallat,0.8730079999999999,0.00906617758484796,0.8689880000000001,0.00961683191076979
Meat,0.9533340000000001,0.01633319760487825,0.9532320000000001,0.016347914117709306
MedicalImages,0.745,0.005964739726090331,0.70285,0.005035017378321547
MelbournePedestrian,0.946618,0.0022063943437201222,0.9461639999999999,0.002245356096480018
MiddlePhalanxOutlineAgeGroup,0.55195,0.021339270840401287,0.4740559999999999,0.02494849622722779
MiddlePhalanxOutlineCorrect,0.837798,0.012931142872925053,0.8315400000000001,0.013333286166583231
MiddlePhalanxTW,0.540258,0.008615988393678345,0.38456,0.007990043804635851
MixedShapesRegularTrain,0.9617319999999999,0.0021234726275608266,0.960964,0.002028246533338623
MixedShapesSmallTrain,0.902514,0.003002889275347993,0.8974519999999998,0.0033452198731922095
