Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
ElectricDevices,0.6031380000000001,0.01458143120547498,0.538128,0.012414058804436223
EthanolLevel,0.3488,0.01210619676033723,0.34604,0.011769863210759932
FaceAll,0.639292,0.005995889925607367,0.669012,0.010871992273727931
FaceFour,0.5863659999999999,0.02340041332968286,0.517736,0.015049775546499038
FacesUCR,0.71961,0.013998135590142003,0.692728,0.013672125511419235
FiftyWords,0.416702,0.014683152794955181,0.24542200000000003,0.016019600993782582
Fish,0.696002,0.02297003561163979,0.67574,0.023871920743836268
FordA,0.8271179999999999,0.010981909487880514,0.826776,0.010905438276383022
FordB,0.6496299999999999,0.006362106569368344,0.627252,0.007843125397442006
FreezerRegularTrain,0.998316,0.0012045679723452485,0.998316,0.0012045679723452485
FreezerSmallTrain,0.9766999999999999,0.008421662543702376,0.976688,0.008432711070586971
Fungi,0.03763,0.0,0.00403,0.0
GestureMidAirD1,0.36922999999999995,0.018203777629931653,0.330418,0.018723627212695725
GestureMidAirD2,0.261538,0.010878131089484074,0.20371999999999998,0.009847336695777193
GestureMidAirD3,0.27692400000000006,0.020057668458721718,0.216034,0.013589873582929318
GesturePebbleZ1,0.66628,0.025100253385175245,0.6738660000000001,0.025396459280773744
GesturePebbleZ2,0.6810120000000002,0.019852481356243616,0.6483519999999999,0.02590553330854241
GunPoint,0.932,0.011471317273966407,0.931756,0.011586013291896383
GunPointAgeSpan,0.9556980000000002,0.005294863171036611,0.95563,0.005305661127512754
GunPointMaleVersusFemale,0.97658,0.007382156866390728,0.9765159999999999,0.007404654212047964
GunPointOldVersusYoung,0.9968299999999999,1.1102230246251565e-16,0.9968199999999999,1.1102230246251565e-16
Ham,0.632382,0.017664733680415337,0.631778,0.017715202962427512
HandOutlines,0.71946,0.022115607158746515,0.6469159999999999,0.048755368771038934
Haptics,0.411038,0.03158279556974018,0.39991400000000005,0.03954393030542109
Herring,0.612502,0.03029985570922741,0.41679200000000005,0.0699256543480288
HouseTwenty,0.9512599999999999,0.0033600000000000296,0.9490400000000001,0.0035800000000000055
InlineSkate,0.311272,0.029236033520298185,0.269162,0.0479285549124945
InsectEPGRegularTrain,0.9574299999999999,0.010953806644267572,0.949584,0.012136067896975543
InsectEPGSmallTrain,0.906828,0.02069636431840146,0.877614,0.02990054487797837
InsectWingbeatSound,0.32929200000000003,0.010023561043860622,0.31247800000000003,0.011578174985722067
ItalyPowerDemand,0.9541280000000001,0.0017815319250577466,0.9541280000000001,0.0017815319250577466
LargeKitchenAppliances,0.691734,0.030101198381459856,0.6922780000000001,0.030677397151648966
Lightning2,0.681964,0.008029427376843265,0.670038,0.007289681474522741
Lightning7,0.5589040000000001,0.026561572694401993,0.5502440000000001,0.04252264319159853
Mallat,0.710278,0.04819181357865672,0.7011879999999999,0.04931900258521048
Meat,0.956668,0.00816659880243915,0.956514,0.008219361532381939
MedicalImages,0.682632,0.009017770012591806,0.542368,0.013704175130229458
MelbournePedestrian,0.8577300000000001,0.006701963891278407,0.858672,0.006713152463634331
MiddlePhalanxOutlineAgeGroup,0.640258,0.008807593087785084,0.498726,0.020059458218007777
MiddlePhalanxOutlineCorrect,0.7931279999999999,0.00505112027178132,0.784578,0.005916145366706272
MiddlePhalanxTW,0.561038,0.010551895374765611,0.38537999999999994,0.012304212286855265
MixedShapesRegularTrain,0.870434,0.006156829053985501,0.8730680000000002,0.005437313307139839
MixedShapesSmallTrain,0.8148440000000001,0.006838685838668129,0.818914,0.00696970185875982
MoteStrain,0.928274,0.004210314002541846,0.927548,0.0042860723279011595
NonInvasiveFetalECGThorax1,0.5903320000000001,0.010425626887626476,0.567474,0.0123358933199019
NonInvasiveFetalECGThorax2,0.68682,0.011079359187245454,0.6758879999999999,0.009758400278734229
OSULeaf,0.8909079999999999,0.008510018566372235,0.884324,0.0104199454893008
OliveOil,0.726668,0.0646369004207349,0.6624399999999999,0.10695068695431556
PLAID,0.632776,0.01259779282255431,0.588912,0.0210741380843915
PhalangesOutlinesCorrect,0.72937,0.008795332853280774,0.6774720000000001,0.012074568977814476
Phoneme,0.261604,0.005909804057665531,0.15366200000000002,0.007801041981684238
PickupGestureWiimoteZ,0.496,0.04270831300812527,0.42016400000000004,0.05319298773334696
PigAirwayPressure,0.501922,0.04851759285042902,0.464334,0.04262164407903573
PigArtPressure,0.9644220000000001,0.009899734137844328,0.9634119999999999,0.010654216817767525
PigCVP,0.5586519999999999,0.01439188437974681,0.540732,0.015717535939198602
Plane,0.9942879999999998,0.004663828470259158,0.9925360000000001,0.00609433048004455
PowerCons,0.835558,0.01975114315678969,0.835386,0.01980246509907292
ProximalPhalanxOutlineAgeGroup,0.8507300000000001,0.007925861467373759,0.755598,0.011417837623648367
ProximalPhalanxOutlineCorrect,0.830926,0.010734996227293242,0.77576,0.015663373838352986
ProximalPhalanxTW,0.812684,0.0066154262145382255,0.513898,0.013692294767496045
RefrigerationDevices,0.5344,0.01074818868461102,0.511134,0.009848257917012555
Rock,0.7320000000000001,0.03709447398198282,0.6965220000000001,0.029514429284673627
ScreenType,0.429334,0.013597124107692784,0.4224,0.015191688517080639
SemgHandGenderCh2,0.642664,0.022770029073323546,0.629798,0.019582182105168988
SemgHandMovementCh2,0.362222,0.021543089286358164,0.350518,0.02490545594844632
SemgHandSubjectCh2,0.430222,0.014026345782134431,0.419604,0.014911989270382394
ShakeGestureWiimoteZ,0.668,0.00979795897113272,0.631524,0.01025470350619654
ShapeletSim,0.995552,0.0022240000000000038,0.995552,0.0022240000000000038
ShapesAll,0.628334,0.00906960770926723,0.6007420000000001,0.010835078956795833
SmallKitchenAppliances,0.752,0.022691750924069297,0.752092,0.021901120884557475
SmoothSubspace,0.8239980000000001,0.02091289879476302,0.820572,0.0208507567248769
SonyAIBORobotSurface1,0.774042,0.026295933830157076,0.772372,0.02733945895587548
SonyAIBORobotSurface2,0.87618,0.011165699261577865,0.867262,0.013189801211542196
StarLightCurves,0.9636220000000002,0.0029243898508919636,0.9494239999999999,0.003199897498358319
Strawberry,0.9129720000000001,0.011517286833278052,0.9046100000000001,0.012785546527231474
SwedishLeaf,0.81472,0.01133179597416051,0.8121639999999999,0.011825772871148846
Symbols,0.9344719999999999,0.004817204168394802,0.9347540000000001,0.004647746120433018
SyntheticControl,0.883334,0.019204629233598842,0.8806900000000001,0.020327590117866896
ToeSegmentation1,0.726316,0.021593636655274175,0.7262359999999999,0.021640775956513203
ToeSegmentation2,0.764614,0.019823039726540426,0.676804,0.023209022900587597
Trace,0.974,0.016248076809271938,0.9754200000000001,0.015324902609804713
TwoLeadECG,0.9531179999999999,0.006270404771623583,0.953106,0.006275892287157253
TwoPatterns,0.66315,0.020729568254066452,0.6201,0.029031108142818094
UMD,0.9625,0.007081754020015107,0.96234,0.007156359409643976
UWaveGestureLibraryAll,0.621442,0.011973451298602266,0.6027480000000001,0.01491347229856282
UWaveGestureLibraryX,0.650084,0.005116997557161829,0.6377219999999999,0.006319371487735158
UWaveGestureLibraryY,0.550028,0.0047597831883395515,0.536404,0.004292610394620037
UWaveGestureLibraryZ,0.608822,0.004333240819525257,0.59453,0.004899155029186144
Wafer,0.9907539999999999,0.0026937824708019565,0.9749459999999999,0.00760996609716494
Wine,0.629632,0.03884406590458828,0.628168,0.0387401912230696
WordSynonyms,0.36833799999999994,0.01300319560723439,0.25430600000000003,0.01214264649901331
Worms,0.71948,0.02264448012209597,0.6570819999999999,0.022819529705933907
WormsTwoClass,0.72987,0.017229865930993182,0.72376,0.0160368500647727
Yoga,0.651734,0.03212175312774818,0.645176,0.03379404716810343
